,value,signal,price
2021-08-17,1.228492,0,10831.0
2021-08-18,1.228492,0,10722.0
2021-08-19,1.228492,0,10690.0
2021-08-20,1.228492,1,10675.0
2021-08-23,1.226192,1,10655.0
2021-08-24,1.236427,1,10744.0
2021-08-25,1.253562,1,10893.0
2021-08-26,1.246777,1,10834.0
2021-08-27,1.236542,1,10745.0
2021-08-30,1.231942,1,10705.0
2021-08-31,1.247122,1,10837.0
2021-09-01,1.227687,1,10668.0
2021-09-02,1.229987,1,10688.0
2021-09-03,1.258622,0,10937.0
2021-09-06,1.258622,0,10905.0
2021-09-07,1.258622,0,10904.0
2021-09-08,1.258622,0,10894.0
2021-09-09,1.258622,0,10874.0
2021-09-10,1.258622,0,10684.0
2021-09-13,1.258622,0,10701.0
2021-09-14,1.258622,0,10736.0
2021-09-15,1.258622,0,10925.0
2021-09-16,1.258622,0,10951.0
2021-09-17,1.258622,1,10706.0
2021-09-22,1.271024,1,10812.0
2021-09-23,1.310102,1,11146.0
2021-09-24,1.310804,1,11152.0
2021-09-27,1.298285,1,11045.0
2021-09-28,1.30121,1,11070.0
2021-09-29,1.307645,1,11125.0
2021-09-30,1.350701,1,11493.0
2021-10-08,1.413062,1,12026.0
2021-10-11,1.438568,1,12244.0
2021-10-12,1.444418,1,12294.0
2021-10-13,1.448864,1,12332.0
2021-10-14,1.433303,1,12199.0
2021-10-15,1.443365,1,12285.0
2021-10-18,1.447577,1,12321.0
2021-10-19,1.466882,1,12486.0
2021-10-20,1.466297,1,12481.0
2021-10-21,1.46384,1,12460.0
2021-10-22,1.437749,1,12237.0
2021-10-25,1.456703,1,12399.0
2021-10-26,1.488176,1,12668.0
2021-10-27,1.488644,1,12672.0
2021-10-28,1.470626,1,12518.0
2021-10-29,1.50596,1,12820.0
2021-11-01,1.477412,1,12576.0
2021-11-02,1.489814,1,12682.0
2021-11-03,1.513448,1,12884.0
2021-11-04,1.483964,1,12632.0
2021-11-05,1.477178,1,12574.0
2021-11-08,1.454246,1,12378.0
2021-11-09,1.412594,1,12022.0
2021-11-10,1.412594,1,12396.0
2021-11-11,1.426267,1,12517.0
2021-11-12,1.425589,0,12511.0
2021-11-15,1.425589,0,12606.0
2021-11-16,1.425589,0,12633.0
2021-11-17,1.425589,0,12757.0
2021-11-18,1.425589,0,12815.0
2021-11-19,1.425589,-1,12861.0
2021-11-22,1.468179896964,-1,12473.0
2021-11-23,1.473229333202,-1,12427.0
2021-11-24,1.4531413586030002,-1,12610.0
2021-11-25,1.44424996001,-1,12691.0
2021-11-26,1.450287329425,-1,12636.0
2021-11-29,1.458739646606,-1,12559.0
2021-11-30,1.4845356795609999,-1,12324.0
2021-12-01,1.4774006066160001,-1,12389.0
2021-12-02,1.4882678715629998,-1,12290.0
2021-12-03,1.443262026833,-1,12700.0
