,close
苯乙烯：表观消费量环比：中国（月）,-0.4148417203093611
苯乙烯：检修减损量：中国（月）,-0.24573510940109689
苯乙烯：产量：中国（周）,0.2325795311191767
苯乙烯：产能：中国企业（月）,-0.22065931278862477
苯乙烯：表观消费量同比：中国（月）,-0.2085680272186421
