,close
PTA：期末库存：中国（月）,-0.5670723179711529
PTA：中国企业：库存可用天数（周）,-0.320010548358748
PTA：产量同比：中国（月）,0.25162367402017327
PTA：表观消费量：中国（月）,-0.1746103409785017
PTA：仓单有效预报：中国（日）,-0.15025568644680237
