,close
铝棒：建成产能：中国（月）,0.6659971444120235
再生铝合金锭：开工率：中国（月）,0.5927218763281318
统计局：中国：工业产品：产量：电解铝（月）,-0.4983283612696676
预焙阳极：产量：中国（月）,0.48723494367266584
铝土矿：进口：压港量：中国港口（周）,0.40240523886989005
SHFE：铝：可用库容量（周）,-0.2996106432547101
铝土矿：进口：港口库存：中国（周）,0.2349227336381558
铝杆线：运行产能：中国（月）,0.22772243391240055
铝土矿：进口：海漂库存：全球主要国家（周）,0.15789990557558697
