,close
炼焦煤：独立焦化企业：库存：中国（周）,0.500329415607416
样本洗煤厂（110家）：精煤：库存：中国（周）,-0.40209100918319063
原煤：大型煤炭企业：产量累计同比（月）,-0.2977627167771624
煤炭：重点发电企业：库存同期增减：中国（月）,-0.24218732509474508
统计局：中国：工业产品：产量：原煤（月）,0.23086891134317514
煤炭：国有重点煤矿企业：销售数合计：中国（月）,0.18347308457918915
样本洗煤厂（110家）：煤炭：开工率：中国（周）,-0.16600319982851328
